Date,Location,Rainfall,RainToday,RainTomorrow
2014-10-01,Melbourne,2.2,Yes,No
2014-10-02,Melbourne,0.2,No,No
2014-10-03,Melbourne,0.4,No,No
2014-10-04,Melbourne,0.0,No,No
2014-10-05,Melbourne,0.0,No,No
2014-10-06,Melbourne,0.0,No,Yes
2014-10-07,Melbourne,1.2,Yes,No
2014-10-08,Melbourne,0.8,No,No
2014-10-09,Melbourne,0.0,No,No
2014-10-10,Melbourne,0.0,No,No
2014-10-11,Melbourne,0.0,No,No
2014-10-12,Melbourne,0.0,No,Yes
2014-10-13,Melbourne,5.4,Yes,Yes
2014-10-14,Melbourne,7.4,Yes,No
2014-10-15,Melbourne,0.0,No,No
2014-10-16,Melbourne,0.0,No,Yes
2014-10-17,Melbourne,4.6,Yes,No
2014-10-18,Melbourne,0.0,No,No
2014-10-19,Melbourne,0.0,No,No
2014-10-20,Melbourne,0.0,No,No
2014-10-21,Melbourne,0.0,No,No
2014-10-22,Melbourne,0.0,No,No
2014-10-23,Melbourne,0.0,No,No
2014-10-24,Melbourne,0.0,No,No
2014-10-25,Melbourne,0.0,No,No
2014-10-26,Melbourne,0.0,No,Yes
2014-10-27,Melbourne,25.6,Yes,Yes
2014-10-28,Melbourne,3.6,Yes,No
2014-10-29,Melbourne,0.6,No,No
2014-10-30,Melbourne,0.0,No,No
2014-10-31,Melbourne,0.2,No,
2014-11-01,Melbourne,,,
2014-11-02,Melbourne,,,
2014-11-03,Melbourne,,,
2014-11-04,Melbourne,,,
2014-11-05,Melbourne,,,
2014-11-06,Melbourne,,,Yes
2014-11-07,Melbourne,5.2,Yes,
2014-11-08,Melbourne,,,
2014-11-09,Melbourne,,,No
2014-11-10,Melbourne,0.6,No,No
2014-11-11,Melbourne,0.0,No,No
2014-11-12,Melbourne,0.0,No,No
2014-11-13,Melbourne,0.0,No,No
2014-11-14,Melbourne,0.0,No,
2014-11-15,Melbourne,,,
2014-11-16,Melbourne,,,Yes
2014-11-17,Melbourne,39.0,Yes,No
2014-11-18,Melbourne,0.0,No,No
2014-11-19,Melbourne,0.0,No,No
2014-11-20,Melbourne,0.0,No,No
2014-11-21,Melbourne,0.8,No,
2014-11-22,Melbourne,,,
2014-11-23,Melbourne,,,Yes
2014-11-24,Melbourne,2.0,Yes,
2014-11-25,Melbourne,,,Yes
2014-11-26,Melbourne,12.0,Yes,No
2014-11-27,Melbourne,0.0,No,No
2014-11-28,Melbourne,0.0,No,No
2014-11-29,Melbourne,0.0,No,No
2014-11-30,Melbourne,0.0,No,No
2014-12-01,Melbourne,0.0,No,No
2014-12-02,Melbourne,0.2,No,No
2014-12-03,Melbourne,0.0,No,Yes
2014-12-04,Melbourne,8.6,Yes,
2014-12-05,Melbourne,,,
2014-12-06,Melbourne,,,
2014-12-07,Melbourne,,,Yes
2014-12-08,Melbourne,19.4,Yes,No
2014-12-09,Melbourne,0.0,No,No
2014-12-10,Melbourne,0.0,No,No
2014-12-11,Melbourne,0.6,No,No
2014-12-12,Melbourne,0.0,No,No
2014-12-13,Melbourne,0.0,No,No
2014-12-14,Melbourne,0.0,No,No
2014-12-15,Melbourne,0.0,No,No
2014-12-16,Melbourne,0.0,No,No
2014-12-17,Melbourne,0.0,No,No
2014-12-18,Melbourne,0.0,No,Yes
2014-12-19,Melbourne,2.0,Yes,No
2014-12-20,Melbourne,0.0,No,
2014-12-21,Melbourne,,,
2014-12-22,Melbourne,,,Yes
2014-12-23,Melbourne,1.2,Yes,No
2014-12-24,Melbourne,0.4,No,No
2014-12-25,Melbourne,0.0,No,Yes
2014-12-26,Melbourne,7.4,Yes,No
2014-12-27,Melbourne,0.0,No,No
2014-12-28,Melbourne,0.0,No,No
2014-12-29,Melbourne,0.0,No,No
2014-12-30,Melbourne,0.0,No,No
2014-12-31,Melbourne,0.0,No,No
2015-01-01,Melbourne,0.0,No,No
2015-01-02,Melbourne,0.0,No,No
2015-01-03,Melbourne,0.0,No,Yes
2015-01-04,Melbourne,5.4,Yes,No
2015-01-05,Melbourne,0.2,No,No
2015-01-06,Melbourne,0.0,No,
2015-01-07,Melbourne,,,
2015-01-08,Melbourne,,,
2015-01-09,Melbourne,,,
2015-01-10,Melbourne,,,
2015-01-11,Melbourne,,,
2015-01-12,Melbourne,,,
2015-01-13,Melbourne,,,
2015-01-14,Melbourne,,,
2015-01-15,Melbourne,,,
2015-01-16,Melbourne,,,
2015-01-17,Melbourne,,,
2015-01-18,Melbourne,,,
2015-01-19,Melbourne,,,
2015-01-20,Melbourne,,,
2015-01-21,Melbourne,,,
2015-01-22,Melbourne,,,
2015-01-23,Melbourne,,,
2015-01-24,Melbourne,,,
2015-01-25,Melbourne,,,
2015-01-26,Melbourne,,,
2015-01-27,Melbourne,,,
2015-01-28,Melbourne,,,
2015-01-29,Melbourne,,,
2015-01-30,Melbourne,,,
2015-01-31,Melbourne,,,
2015-02-01,Melbourne,,,
2015-02-02,Melbourne,,,
2015-02-03,Melbourne,,,
2015-02-04,Melbourne,,,
2015-02-05,Melbourne,,,
2015-02-06,Melbourne,,,
2015-02-07,Melbourne,,,
2015-02-08,Melbourne,,,
2015-02-09,Melbourne,,,
2015-02-10,Melbourne,,,
2015-02-11,Melbourne,,,
2015-02-12,Melbourne,,,
2015-02-13,Melbourne,,,
2015-02-14,Melbourne,,,
2015-02-15,Melbourne,,,
2015-02-16,Melbourne,,,
2015-02-17,Melbourne,,,
2015-02-18,Melbourne,,,
2015-02-19,Melbourne,,,
2015-02-20,Melbourne,,,
2015-02-21,Melbourne,,,
2015-02-22,Melbourne,,,
2015-02-23,Melbourne,,,
2015-02-24,Melbourne,,,
2015-02-25,Melbourne,,,
2015-02-26,Melbourne,,,
2015-02-27,Melbourne,,,
2015-02-28,Melbourne,,,
2015-03-01,Melbourne,,,
2015-03-02,Melbourne,,,
2015-03-03,Melbourne,,,
2015-03-04,Melbourne,,,
2015-03-05,Melbourne,,,
2015-03-06,Melbourne,,,
2015-03-07,Melbourne,,,
2015-03-08,Melbourne,,,
2015-03-09,Melbourne,,,
2015-03-10,Melbourne,,,
2015-03-11,Melbourne,,,
2015-03-12,Melbourne,,,
2015-03-13,Melbourne,,,
2015-03-14,Melbourne,,,
2015-03-15,Melbourne,,,
2015-03-16,Melbourne,,,
2015-03-17,Melbourne,,,
2015-03-18,Melbourne,,,
2015-03-19,Melbourne,,,
2015-03-20,Melbourne,,,
2015-03-21,Melbourne,,,
2015-03-22,Melbourne,,,
2015-03-23,Melbourne,,,
2015-03-24,Melbourne,,,
2015-03-25,Melbourne,,,
2015-03-26,Melbourne,,,
2015-03-27,Melbourne,,,
2015-03-28,Melbourne,,,
2015-03-29,Melbourne,,,
2015-03-30,Melbourne,,,
2015-03-31,Melbourne,,,
2015-04-01,Melbourne,,,
2015-04-02,Melbourne,,,
2015-04-03,Melbourne,,,
2015-04-04,Melbourne,,,
2015-04-05,Melbourne,,,
2015-04-06,Melbourne,,,
2015-04-07,Melbourne,,,
2015-04-08,Melbourne,,,
2015-04-09,Melbourne,,,
2015-04-10,Melbourne,,,
2015-04-11,Melbourne,,,
2015-04-12,Melbourne,,,
2015-04-13,Melbourne,,,
2015-04-14,Melbourne,,,
2015-04-15,Melbourne,,,
2015-04-16,Melbourne,,,
2015-04-17,Melbourne,,,
2015-04-18,Melbourne,,,
2015-04-19,Melbourne,,,
2015-04-20,Melbourne,,,
2015-04-21,Melbourne,,,
2015-04-22,Melbourne,,,
2015-04-23,Melbourne,,,
2015-04-24,Melbourne,,,
2015-04-25,Melbourne,,,
2015-04-26,Melbourne,,,
2015-04-27,Melbourne,,,
2015-04-28,Melbourne,,,
2015-04-29,Melbourne,,,
2015-04-30,Melbourne,,,
2015-05-01,Melbourne,,,
2015-05-02,Melbourne,,,
2015-05-03,Melbourne,,,
2015-05-04,Melbourne,,,
2015-05-05,Melbourne,,,
2015-05-06,Melbourne,,,
2015-05-07,Melbourne,,,
2015-05-08,Melbourne,,,
2015-05-09,Melbourne,,,
2015-05-10,Melbourne,,,
2015-05-11,Melbourne,,,
2015-05-12,Melbourne,,,
2015-05-13,Melbourne,,,
2015-05-14,Melbourne,,,
2015-05-15,Melbourne,,,
2015-05-16,Melbourne,,,
2015-05-17,Melbourne,,,
2015-05-18,Melbourne,,,
2015-05-19,Melbourne,,,
2015-05-20,Melbourne,,,
2015-05-21,Melbourne,,,
2015-05-22,Melbourne,,,
2015-05-23,Melbourne,,,
2015-05-24,Melbourne,,,
2015-05-25,Melbourne,,,
2015-05-26,Melbourne,,,
2015-05-27,Melbourne,,,
2015-05-28,Melbourne,,,
2015-05-29,Melbourne,,,
2015-05-30,Melbourne,,,
2015-05-31,Melbourne,,,
2015-06-01,Melbourne,,,
2015-06-02,Melbourne,,,
2015-06-03,Melbourne,,,
2015-06-04,Melbourne,,,
2015-06-05,Melbourne,,,
2015-06-06,Melbourne,,,
2015-06-07,Melbourne,,,
2015-06-08,Melbourne,,,
2015-06-09,Melbourne,,,
2015-06-10,Melbourne,,,
2015-06-11,Melbourne,,,
2015-06-12,Melbourne,,,
2015-06-13,Melbourne,,,
2015-06-14,Melbourne,,,
2015-06-15,Melbourne,,,
2015-06-16,Melbourne,,,
2015-06-17,Melbourne,,,
2015-06-18,Melbourne,,,
2015-06-19,Melbourne,,,
2015-06-20,Melbourne,,,
2015-06-21,Melbourne,,,
2015-06-22,Melbourne,,,
2015-06-23,Melbourne,,,
2015-06-24,Melbourne,,,
2015-06-25,Melbourne,,,
2015-06-26,Melbourne,,,
2015-06-27,Melbourne,,,
2015-06-28,Melbourne,,,
2015-06-29,Melbourne,,,
2015-06-30,Melbourne,,,
2015-07-01,Melbourne,,,
2015-07-02,Melbourne,,,
2015-07-03,Melbourne,,,
2015-07-04,Melbourne,,,
2015-07-05,Melbourne,,,
2015-07-06,Melbourne,,,
2015-07-07,Melbourne,,,
2015-07-08,Melbourne,,,
2015-07-09,Melbourne,,,
2015-07-10,Melbourne,,,
2015-07-11,Melbourne,,,
2015-07-12,Melbourne,,,
2015-07-13,Melbourne,,,
2015-07-14,Melbourne,,,
2015-07-15,Melbourne,,,
2015-07-16,Melbourne,,,
2015-07-17,Melbourne,,,
2015-07-18,Melbourne,,,
2015-07-19,Melbourne,,,
2015-07-20,Melbourne,,,
2015-07-21,Melbourne,,,
2015-07-22,Melbourne,,,
2015-07-23,Melbourne,,,
2015-07-24,Melbourne,,,
2015-07-25,Melbourne,,,
2015-07-26,Melbourne,,,
2015-07-27,Melbourne,,,
2015-07-28,Melbourne,,,
2015-07-29,Melbourne,,,
2015-07-30,Melbourne,,,
2015-07-31,Melbourne,,,
2015-08-01,Melbourne,,,
2015-08-02,Melbourne,,,
2015-08-03,Melbourne,,,
2015-08-04,Melbourne,,,
2015-08-05,Melbourne,,,
2015-08-06,Melbourne,,,
2015-08-07,Melbourne,,,
2015-08-08,Melbourne,,,
2015-08-09,Melbourne,,,
2015-08-10,Melbourne,,,
2015-08-11,Melbourne,,,
2015-08-12,Melbourne,,,
2015-08-13,Melbourne,,,
2015-08-14,Melbourne,,,
2015-08-15,Melbourne,,,
2015-08-16,Melbourne,,,
2015-08-17,Melbourne,,,
2015-08-18,Melbourne,,,
2015-08-19,Melbourne,,,
2015-08-20,Melbourne,,,
2015-08-21,Melbourne,,,
2015-08-22,Melbourne,,,
2015-08-23,Melbourne,,,
2015-08-24,Melbourne,,,
2015-08-25,Melbourne,,,
2015-08-26,Melbourne,,,
2015-08-27,Melbourne,,,
2015-08-28,Melbourne,,,
2015-08-29,Melbourne,,,
2015-08-30,Melbourne,,,
2015-08-31,Melbourne,,,
2015-09-01,Melbourne,,,
2015-09-02,Melbourne,,,
2015-09-03,Melbourne,,,
2015-09-04,Melbourne,,,
2015-09-05,Melbourne,,,
2015-09-06,Melbourne,,,
2015-09-07,Melbourne,,,
2015-09-08,Melbourne,,,
2015-09-09,Melbourne,,,
2015-09-10,Melbourne,,,
2015-09-11,Melbourne,,,
2015-09-12,Melbourne,,,
2015-09-13,Melbourne,,,
2015-09-14,Melbourne,,,
2015-09-15,Melbourne,,,
2015-09-16,Melbourne,,,
2015-09-17,Melbourne,,,
2015-09-18,Melbourne,,,
2015-09-19,Melbourne,,,
2015-09-20,Melbourne,,,
2015-09-21,Melbourne,,,
2015-09-22,Melbourne,,,
2015-09-23,Melbourne,,,
2015-09-24,Melbourne,,,
2015-09-25,Melbourne,,,
2015-09-26,Melbourne,,,
2015-09-27,Melbourne,,,
2015-09-28,Melbourne,,,
2015-09-29,Melbourne,,,
2015-09-30,Melbourne,,,
2015-10-01,Melbourne,,,
2015-10-02,Melbourne,,,
2015-10-03,Melbourne,,,
2015-10-04,Melbourne,,,
2015-10-05,Melbourne,,,
2015-10-06,Melbourne,,,
2015-10-07,Melbourne,,,
2015-10-08,Melbourne,,,
2015-10-09,Melbourne,,,
2015-10-10,Melbourne,,,
2015-10-11,Melbourne,,,
2015-10-12,Melbourne,,,
2015-10-13,Melbourne,,,
2015-10-14,Melbourne,,,
2015-10-15,Melbourne,,,
2015-10-16,Melbourne,,,
2015-10-17,Melbourne,,,
2015-10-18,Melbourne,,,
2015-10-19,Melbourne,,,
2015-10-20,Melbourne,,,
2015-10-21,Melbourne,,,
2015-10-22,Melbourne,,,
2015-10-23,Melbourne,,,
2015-10-24,Melbourne,,,
2015-10-25,Melbourne,,,
2015-10-26,Melbourne,,,
2015-10-27,Melbourne,,,
2015-10-28,Melbourne,,,
2015-10-29,Melbourne,,,
2015-10-30,Melbourne,,,
2015-10-31,Melbourne,,,
2015-11-01,Melbourne,,,
2015-11-02,Melbourne,,,
2015-11-03,Melbourne,,,
2015-11-04,Melbourne,,,
2015-11-05,Melbourne,,,
2015-11-06,Melbourne,,,
2015-11-07,Melbourne,,,
2015-11-08,Melbourne,,,
2015-11-09,Melbourne,,,
2015-11-10,Melbourne,,,
2015-11-11,Melbourne,,,
2015-11-12,Melbourne,,,
2015-11-13,Melbourne,,,
2015-11-14,Melbourne,,,
2015-11-15,Melbourne,,,
2015-11-16,Melbourne,,,
2015-11-17,Melbourne,,,
2015-11-18,Melbourne,,,
2015-11-19,Melbourne,,,
2015-11-20,Melbourne,,,
2015-11-21,Melbourne,,,
2015-11-22,Melbourne,,,
2015-11-23,Melbourne,,,
2015-11-24,Melbourne,,,
2015-11-25,Melbourne,,,
2015-11-26,Melbourne,,,
2015-11-27,Melbourne,,,
2015-11-28,Melbourne,,,
2015-11-29,Melbourne,,,
2015-11-30,Melbourne,,,
2015-12-01,Melbourne,,,
2015-12-02,Melbourne,,,
2015-12-03,Melbourne,,,
2015-12-04,Melbourne,,,
2015-12-05,Melbourne,,,
2015-12-06,Melbourne,,,
2015-12-07,Melbourne,,,
2015-12-08,Melbourne,,,
2015-12-09,Melbourne,,,
2015-12-10,Melbourne,,,
2015-12-11,Melbourne,,,
2015-12-12,Melbourne,,,
2015-12-13,Melbourne,,,
2015-12-14,Melbourne,,,
2015-12-15,Melbourne,,,
2015-12-16,Melbourne,,,
2015-12-17,Melbourne,,,
2015-12-18,Melbourne,,,
2015-12-19,Melbourne,,,
2015-12-20,Melbourne,,,
2015-12-21,Melbourne,,,
2015-12-22,Melbourne,,,
2015-12-23,Melbourne,,,
2015-12-24,Melbourne,,,
2015-12-25,Melbourne,,,
2015-12-26,Melbourne,,,
2015-12-27,Melbourne,,,
2015-12-28,Melbourne,,,
2015-12-29,Melbourne,,,
2015-12-30,Melbourne,,,
2015-12-31,Melbourne,,,
2016-01-01,Melbourne,,,
2016-01-02,Melbourne,,,
2016-01-03,Melbourne,,,
2016-01-04,Melbourne,,,
2016-01-05,Melbourne,,,
2016-01-06,Melbourne,,,
2016-01-07,Melbourne,,,
2016-01-08,Melbourne,,,
2016-01-09,Melbourne,,,
2016-01-10,Melbourne,,,
2016-01-11,Melbourne,,,
2016-01-12,Melbourne,,,
2016-01-13,Melbourne,,,
2016-01-14,Melbourne,,,
2016-01-15,Melbourne,,,
2016-01-16,Melbourne,,,
2016-01-17,Melbourne,,,
2016-01-18,Melbourne,,,
2016-01-19,Melbourne,,,
2016-01-20,Melbourne,,,
2016-01-21,Melbourne,,,
2016-01-22,Melbourne,,,
2016-01-23,Melbourne,,,
2016-01-24,Melbourne,,,
2016-01-25,Melbourne,,,
2016-01-26,Melbourne,,,
2016-01-27,Melbourne,,,
2016-01-28,Melbourne,,,
2016-01-29,Melbourne,,,
2016-01-30,Melbourne,,,
2016-01-31,Melbourne,,,
2016-02-01,Melbourne,,,
2016-02-02,Melbourne,,,
2016-02-03,Melbourne,,,
2016-02-04,Melbourne,,,
2016-02-05,Melbourne,,,
2016-02-06,Melbourne,,,
2016-02-07,Melbourne,,,
2016-02-08,Melbourne,,,
2016-02-09,Melbourne,,,
2016-02-10,Melbourne,,,
2016-02-11,Melbourne,,,
2016-02-12,Melbourne,,,
2016-02-13,Melbourne,,,
2016-02-14,Melbourne,,,
2016-02-15,Melbourne,,,
2016-02-16,Melbourne,,,
2016-02-17,Melbourne,,,
2016-02-18,Melbourne,,,
2016-02-19,Melbourne,,,
2016-02-20,Melbourne,,,
2016-02-21,Melbourne,,,
2016-02-22,Melbourne,,,
2016-02-23,Melbourne,,,
2016-02-24,Melbourne,,,
2016-02-25,Melbourne,,,
2016-02-26,Melbourne,,,
2016-02-27,Melbourne,,,
2016-02-28,Melbourne,,,
2016-02-29,Melbourne,,,
2016-03-01,Melbourne,,,
2016-03-02,Melbourne,,,
2016-03-03,Melbourne,,,
2016-03-04,Melbourne,,,
2016-03-05,Melbourne,,,
2016-03-06,Melbourne,,,
2016-03-07,Melbourne,,,
2016-03-08,Melbourne,,,
2016-03-09,Melbourne,,,
2016-03-10,Melbourne,,,
2016-03-11,Melbourne,,,
2016-03-12,Melbourne,,,
2016-03-13,Melbourne,,,
2016-03-14,Melbourne,,,
2016-03-15,Melbourne,,,
2016-03-16,Melbourne,,,
2016-03-17,Melbourne,,,
2016-03-18,Melbourne,,,
2016-03-19,Melbourne,,,
2016-03-20,Melbourne,,,
2016-03-21,Melbourne,,,
2016-03-22,Melbourne,,,
2016-03-23,Melbourne,,,
2016-03-24,Melbourne,,,
2016-03-25,Melbourne,,,
2016-03-26,Melbourne,,,
2016-03-27,Melbourne,,,
2016-03-28,Melbourne,,,
2016-03-29,Melbourne,,,
2016-03-30,Melbourne,,,
2016-03-31,Melbourne,,,
2016-04-01,Melbourne,,,
2016-04-02,Melbourne,,,
2016-04-03,Melbourne,,,
2016-04-04,Melbourne,,,
2016-04-05,Melbourne,,,
2016-04-06,Melbourne,,,
2016-04-07,Melbourne,,,
2016-04-08,Melbourne,,,
2016-04-09,Melbourne,,,
2016-04-10,Melbourne,,,
2016-04-11,Melbourne,,,
2016-04-12,Melbourne,,,
2016-04-13,Melbourne,,,
2016-04-14,Melbourne,,,
2016-04-15,Melbourne,,,
2016-04-16,Melbourne,,,
2016-04-17,Melbourne,,,
2016-04-18,Melbourne,,,
2016-04-19,Melbourne,,,
2016-04-20,Melbourne,,,
2016-04-21,Melbourne,,,
2016-04-22,Melbourne,,,
2016-04-23,Melbourne,,,
2016-04-24,Melbourne,,,
2016-04-25,Melbourne,,,
2016-04-26,Melbourne,,,
2016-04-27,Melbourne,,,
2016-04-28,Melbourne,,,
2016-04-29,Melbourne,,,
2016-04-30,Melbourne,,,Yes
2016-05-01,Melbourne,9.8,Yes,No
2016-05-02,Melbourne,0.4,No,No
2016-05-03,Melbourne,0.0,No,No
2016-05-04,Melbourne,0.2,No,No
2016-05-05,Melbourne,0.0,No,No
2016-05-06,Melbourne,0.0,No,No
2016-05-07,Melbourne,0.0,No,Yes
2016-05-08,Melbourne,5.4,Yes,No
2016-05-09,Melbourne,0.8,No,Yes
2016-05-10,Melbourne,12.0,Yes,No
2016-05-11,Melbourne,0.2,No,No
2016-05-12,Melbourne,0.2,No,No
2016-05-13,Melbourne,0.0,No,No
2016-05-14,Melbourne,0.0,No,No
2016-05-15,Melbourne,0.0,No,No
2016-05-16,Melbourne,0.0,No,No
2016-05-17,Melbourne,0.2,No,No
2016-05-18,Melbourne,0.0,No,No
2016-05-19,Melbourne,0.0,No,Yes
2016-05-20,Melbourne,1.8,Yes,No
2016-05-21,Melbourne,0.0,No,No
2016-05-22,Melbourne,0.0,No,Yes
2016-05-23,Melbourne,2.2,Yes,Yes
2016-05-24,Melbourne,1.8,Yes,No
2016-05-25,Melbourne,0.0,No,Yes
2016-05-26,Melbourne,12.4,Yes,Yes
2016-05-27,Melbourne,4.8,Yes,No
2016-05-28,Melbourne,0.6,No,Yes
2016-05-29,Melbourne,4.2,Yes,No
2016-05-30,Melbourne,0.0,No,No
2016-05-31,Melbourne,0.0,No,No
2016-06-01,Melbourne,0.0,No,No
2016-06-02,Melbourne,0.0,No,No
2016-06-03,Melbourne,0.0,No,Yes
2016-06-04,Melbourne,6.2,Yes,Yes
2016-06-05,Melbourne,3.4,Yes,Yes
2016-06-06,Melbourne,1.4,Yes,No
2016-06-07,Melbourne,0.0,No,Yes
2016-06-08,Melbourne,1.2,Yes,Yes
2016-06-09,Melbourne,1.4,Yes,No
2016-06-10,Melbourne,0.0,No,Yes
2016-06-11,Melbourne,3.0,Yes,No
2016-06-12,Melbourne,0.6,No,No
2016-06-13,Melbourne,0.0,No,No
2016-06-14,Melbourne,0.0,No,No
2016-06-15,Melbourne,0.0,No,No
2016-06-16,Melbourne,0.0,No,Yes
2016-06-17,Melbourne,4.2,Yes,Yes
2016-06-18,Melbourne,8.6,Yes,No
2016-06-19,Melbourne,0.4,No,Yes
2016-06-20,Melbourne,3.6,Yes,Yes
2016-06-21,Melbourne,3.2,Yes,No
2016-06-22,Melbourne,0.0,No,No
2016-06-23,Melbourne,0.6,No,Yes
2016-06-24,Melbourne,13.8,Yes,Yes
2016-06-25,Melbourne,2.0,Yes,No
2016-06-26,Melbourne,0.2,No,No
2016-06-27,Melbourne,0.2,No,No
2016-06-28,Melbourne,0.2,No,No
2016-06-29,Melbourne,0.2,No,No
2016-06-30,Melbourne,0.0,No,Yes
2016-07-01,Melbourne,6.4,Yes,No
2016-07-02,Melbourne,0.2,No,No
2016-07-03,Melbourne,0.0,No,No
2016-07-04,Melbourne,0.0,No,No
2016-07-05,Melbourne,0.6,No,Yes
2016-07-06,Melbourne,22.6,Yes,Yes
2016-07-07,Melbourne,3.8,Yes,No
2016-07-08,Melbourne,0.8,No,No
2016-07-09,Melbourne,0.2,No,No
2016-07-10,Melbourne,0.0,No,Yes
2016-07-11,Melbourne,3.6,Yes,No
2016-07-12,Melbourne,0.0,No,No
2016-07-13,Melbourne,0.4,No,No
2016-07-14,Melbourne,1.0,No,No
2016-07-15,Melbourne,0.0,No,No
2016-07-16,Melbourne,0.0,No,No
2016-07-17,Melbourne,0.0,No,No
2016-07-18,Melbourne,0.0,No,No
2016-07-19,Melbourne,0.0,No,Yes
2016-07-20,Melbourne,1.8,Yes,Yes
2016-07-21,Melbourne,1.8,Yes,Yes
2016-07-22,Melbourne,7.8,Yes,Yes
2016-07-23,Melbourne,2.8,Yes,No
2016-07-24,Melbourne,0.8,No,No
2016-07-25,Melbourne,0.0,No,Yes
2016-07-26,Melbourne,4.8,Yes,No
2016-07-27,Melbourne,0.4,No,No
2016-07-28,Melbourne,0.0,No,No
2016-07-29,Melbourne,0.0,No,Yes
2016-07-30,Melbourne,2.4,Yes,Yes
2016-07-31,Melbourne,2.0,Yes,Yes
2016-08-01,Melbourne,2.8,Yes,Yes
2016-08-02,Melbourne,14.4,Yes,Yes
2016-08-03,Melbourne,2.8,Yes,No
2016-08-04,Melbourne,0.8,No,No
2016-08-05,Melbourne,0.0,No,No
2016-08-06,Melbourne,0.0,No,No
2016-08-07,Melbourne,0.0,No,No
2016-08-08,Melbourne,0.0,No,No
2016-08-09,Melbourne,0.0,No,No
2016-08-10,Melbourne,0.0,No,Yes
2016-08-11,Melbourne,8.2,Yes,No
2016-08-12,Melbourne,0.0,No,Yes
2016-08-13,Melbourne,1.6,Yes,No
2016-08-14,Melbourne,0.2,No,No
2016-08-15,Melbourne,0.0,No,No
2016-08-16,Melbourne,0.0,No,No
2016-08-17,Melbourne,0.4,No,No
2016-08-18,Melbourne,0.0,No,No
2016-08-19,Melbourne,0.2,No,Yes
2016-08-20,Melbourne,9.4,Yes,Yes
2016-08-21,Melbourne,1.2,Yes,Yes
2016-08-22,Melbourne,5.6,Yes,Yes
2016-08-23,Melbourne,11.0,Yes,No
2016-08-24,Melbourne,0.0,No,Yes
2016-08-25,Melbourne,1.2,Yes,No
2016-08-26,Melbourne,0.6,No,No
2016-08-27,Melbourne,0.0,No,No
2016-08-28,Melbourne,0.0,No,No
2016-08-29,Melbourne,0.0,No,No
2016-08-30,Melbourne,0.0,No,No
2016-08-31,Melbourne,0.8,No,No
2016-09-01,Melbourne,0.0,No,No
2016-09-02,Melbourne,0.4,No,No
2016-09-03,Melbourne,0.2,No,No
2016-09-04,Melbourne,0.2,No,No
2016-09-05,Melbourne,0.0,No,No
2016-09-06,Melbourne,0.0,No,No
2016-09-07,Melbourne,0.0,No,No
2016-09-08,Melbourne,0.0,No,No
2016-09-09,Melbourne,0.6,No,Yes
2016-09-10,Melbourne,9.4,Yes,Yes
2016-09-11,Melbourne,1.2,Yes,Yes
2016-09-12,Melbourne,1.6,Yes,Yes
2016-09-13,Melbourne,9.0,Yes,Yes
2016-09-14,Melbourne,20.6,Yes,Yes
2016-09-15,Melbourne,2.0,Yes,Yes
2016-09-16,Melbourne,13.4,Yes,No
2016-09-17,Melbourne,0.0,No,No
2016-09-18,Melbourne,0.4,No,No
2016-09-19,Melbourne,0.2,No,No
2016-09-20,Melbourne,0.0,No,Yes
2016-09-21,Melbourne,1.2,Yes,Yes
2016-09-22,Melbourne,1.2,Yes,No
2016-09-23,Melbourne,0.6,No,No
2016-09-24,Melbourne,0.0,No,Yes
2016-09-25,Melbourne,5.8,Yes,No
2016-09-26,Melbourne,0.6,No,Yes
2016-09-27,Melbourne,12.6,Yes,Yes
2016-09-28,Melbourne,2.2,Yes,Yes
2016-09-29,Melbourne,1.8,Yes,Yes
2016-09-30,Melbourne,2.0,Yes,Yes
2016-10-01,Melbourne,1.6,Yes,No
2016-10-02,Melbourne,0.0,No,Yes
2016-10-03,Melbourne,9.2,Yes,Yes
2016-10-04,Melbourne,2.0,Yes,Yes
2016-10-05,Melbourne,2.8,Yes,No
2016-10-06,Melbourne,0.0,No,No
2016-10-07,Melbourne,0.0,No,No
2016-10-08,Melbourne,0.0,No,No
2016-10-09,Melbourne,0.0,No,No
2016-10-10,Melbourne,0.8,No,Yes
2016-10-11,Melbourne,1.4,Yes,No
2016-10-12,Melbourne,0.0,No,Yes
2016-10-13,Melbourne,4.2,Yes,No
2016-10-14,Melbourne,0.2,No,No
2016-10-15,Melbourne,0.0,No,No
2016-10-16,Melbourne,0.0,No,Yes
2016-10-17,Melbourne,9.8,Yes,No
2016-10-18,Melbourne,1.0,No,Yes
2016-10-19,Melbourne,2.6,Yes,No
2016-10-20,Melbourne,0.0,No,No
2016-10-21,Melbourne,0.0,No,Yes
2016-10-22,Melbourne,16.4,Yes,Yes
2016-10-23,Melbourne,8.8,Yes,No
2016-10-24,Melbourne,0.4,No,No
2016-10-25,Melbourne,0.2,No,No
2016-10-26,Melbourne,0.0,No,No
2016-10-27,Melbourne,0.2,No,No
2016-10-28,Melbourne,0.0,No,No
2016-10-29,Melbourne,0.0,No,No
2016-10-30,Melbourne,0.0,No,Yes
2016-10-31,Melbourne,1.8,Yes,No
2016-11-01,Melbourne,0.4,No,No
2016-11-02,Melbourne,0.4,No,No
2016-11-03,Melbourne,0.0,No,No
2016-11-04,Melbourne,0.0,No,No
2016-11-05,Melbourne,0.0,No,No
2016-11-06,Melbourne,0.0,No,No
